Site,Parameter,Date (LST),Year,Month,Day,Hour,Value
Beijing,PM2.5,2011/2/21 5:00,2011,2,21,5,563
Beijing,PM2.5,2011/2/21 6:00,2011,2,21,6,528
Beijing,PM2.5,2011/2/21 7:00,2011,2,21,7,515
Beijing,PM2.5,2011/2/21 8:00,2011,2,21,8,495
Beijing,PM2.5,2011/2/21 9:00,2011,2,21,9,486
Beijing,PM2.5,2011/2/21 10:00,2011,2,21,10,508
Beijing,PM2.5,2011/2/21 11:00,2011,2,21,11,464
Beijing,PM2.5,2011/2/21 12:00,2011,2,21,12,430
Beijing,PM2.5,2011/2/21 13:00,2011,2,21,13,452
Beijing,PM2.5,2011/2/21 14:00,2011,2,21,14,489
Beijing,PM2.5,2011/2/21 15:00,2011,2,21,15,477
Beijing,PM2.5,2011/2/21 16:00,2011,2,21,16,425
Beijing,PM2.5,2011/2/21 17:00,2011,2,21,17,407
Beijing,PM2.5,2011/2/21 18:00,2011,2,21,18,498
Beijing,PM2.5,2011/2/21 19:00,2011,2,21,19,492
Beijing,PM2.5,2011/2/21 20:00,2011,2,21,20,492
Beijing,PM2.5,2011/2/21 21:00,2011,2,21,21,476
Beijing,PM2.5,2011/2/21 22:00,2011,2,21,22,478
Beijing,PM2.5,2011/2/21 23:00,2011,2,21,23,499
Beijing,PM2.5,2011/2/22 0:00,2011,2,22,0,489
Beijing,PM2.5,2011/2/22 1:00,2011,2,22,1,494
Beijing,PM2.5,2011/2/22 2:00,2011,2,22,2,481
Beijing,PM2.5,2011/2/22 3:00,2011,2,22,3,445
Beijing,PM2.5,2011/2/22 4:00,2011,2,22,4,431
Beijing,PM2.5,2011/2/22 5:00,2011,2,22,5,423
Beijing,PM2.5,2011/2/22 6:00,2011,2,22,6,457
Beijing,PM2.5,2011/2/22 7:00,2011,2,22,7,434
Beijing,PM2.5,2011/2/22 8:00,2011,2,22,8,391
Beijing,PM2.5,2011/2/22 9:00,2011,2,22,9,347
Beijing,PM2.5,2011/2/22 10:00,2011,2,22,10,292
Beijing,PM2.5,2011/2/22 11:00,2011,2,22,11,343
Beijing,PM2.5,2011/2/22 12:00,2011,2,22,12,322
Beijing,PM2.5,2011/2/22 13:00,2011,2,22,13,360
Beijing,PM2.5,2011/2/22 14:00,2011,2,22,14,376
Beijing,PM2.5,2011/2/22 15:00,2011,2,22,15,369
Beijing,PM2.5,2011/2/22 16:00,2011,2,22,16,354
Beijing,PM2.5,2011/2/22 17:00,2011,2,22,17,335
Beijing,PM2.5,2011/2/22 18:00,2011,2,22,18,394
Beijing,PM2.5,2011/2/22 19:00,2011,2,22,19,397
Beijing,PM2.5,2011/2/22 20:00,2011,2,22,20,395
Beijing,PM2.5,2011/2/22 21:00,2011,2,22,21,401
Beijing,PM2.5,2011/2/22 22:00,2011,2,22,22,406
Beijing,PM2.5,2011/2/22 23:00,2011,2,22,23,399
Beijing,PM2.5,2011/2/23 0:00,2011,2,23,0,373
Beijing,PM2.5,2011/2/23 1:00,2011,2,23,1,396
Beijing,PM2.5,2011/2/23 2:00,2011,2,23,2,461
Beijing,PM2.5,2011/2/23 3:00,2011,2,23,3,455
Beijing,PM2.5,2011/2/23 4:00,2011,2,23,4,415
Beijing,PM2.5,2011/2/23 5:00,2011,2,23,5,406
Beijing,PM2.5,2011/2/23 6:00,2011,2,23,6,421
Beijing,PM2.5,2011/2/23 7:00,2011,2,23,7,420
Beijing,PM2.5,2011/2/23 8:00,2011,2,23,8,393
Beijing,PM2.5,2011/2/23 9:00,2011,2,23,9,389
Beijing,PM2.5,2011/2/23 10:00,2011,2,23,10,401
Beijing,PM2.5,2011/2/23 11:00,2011,2,23,11,403
Beijing,PM2.5,2011/2/23 12:00,2011,2,23,12,406
Beijing,PM2.5,2011/2/23 13:00,2011,2,23,13,469
Beijing,PM2.5,2011/2/23 14:00,2011,2,23,14,409
Beijing,PM2.5,2011/2/23 15:00,2011,2,23,15,397
Beijing,PM2.5,2011/2/23 16:00,2011,2,23,16,387
Beijing,PM2.5,2011/2/23 17:00,2011,2,23,17,396
Beijing,PM2.5,2011/2/23 18:00,2011,2,23,18,436
Beijing,PM2.5,2011/2/23 19:00,2011,2,23,19,470
Beijing,PM2.5,2011/2/23 20:00,2011,2,23,20,451
Beijing,PM2.5,2011/2/23 21:00,2011,2,23,21,436
Beijing,PM2.5,2011/2/23 22:00,2011,2,23,22,411
Beijing,PM2.5,2011/2/23 23:00,2011,2,23,23,418
Beijing,PM2.5,2011/2/24 0:00,2011,2,24,0,424
Beijing,PM2.5,2011/2/24 1:00,2011,2,24,1,413
Beijing,PM2.5,2011/2/24 2:00,2011,2,24,2,404
Beijing,PM2.5,2011/2/24 3:00,2011,2,24,3,397
Beijing,PM2.5,2011/2/24 4:00,2011,2,24,4,285
Beijing,PM2.5,2011/2/24 5:00,2011,2,24,5,215
Beijing,PM2.5,2011/2/24 6:00,2011,2,24,6,136
Beijing,PM2.5,2011/2/24 7:00,2011,2,24,7,119
Beijing,PM2.5,2011/2/24 8:00,2011,2,24,8,38
Beijing,PM2.5,2011/2/24 9:00,2011,2,24,9,16
Beijing,PM2.5,2011/2/24 10:00,2011,2,24,10,13
Beijing,PM2.5,2011/2/24 11:00,2011,2,24,11,17
Beijing,PM2.5,2011/2/24 12:00,2011,2,24,12,23
Beijing,PM2.5,2011/2/24 13:00,2011,2,24,13,29
Beijing,PM2.5,2011/2/24 14:00,2011,2,24,14,34
Beijing,PM2.5,2011/2/24 15:00,2011,2,24,15,28
Beijing,PM2.5,2011/2/24 16:00,2011,2,24,16,24
Beijing,PM2.5,2011/2/24 17:00,2011,2,24,17,21
Beijing,PM2.5,2011/2/24 18:00,2011,2,24,18,41
Beijing,PM2.5,2011/2/24 19:00,2011,2,24,19,52
Beijing,PM2.5,2011/2/24 20:00,2011,2,24,20,142
Beijing,PM2.5,2011/2/24 21:00,2011,2,24,21,99
Beijing,PM2.5,2011/2/24 22:00,2011,2,24,22,55
Beijing,PM2.5,2011/2/24 23:00,2011,2,24,23,55
Beijing,PM2.5,2011/2/25 0:00,2011,2,25,0,53
Beijing,PM2.5,2011/2/25 1:00,2011,2,25,1,67
Beijing,PM2.5,2011/2/25 2:00,2011,2,25,2,72
Beijing,PM2.5,2011/2/25 3:00,2011,2,25,3,77
Beijing,PM2.5,2011/2/25 4:00,2011,2,25,4,75
Beijing,PM2.5,2011/2/25 5:00,2011,2,25,5,80
Beijing,PM2.5,2011/2/25 6:00,2011,2,25,6,106
Beijing,PM2.5,2011/2/25 7:00,2011,2,25,7,95
Beijing,PM2.5,2011/2/25 8:00,2011,2,25,8,100
Beijing,PM2.5,2011/2/25 9:00,2011,2,25,9,98
Beijing,PM2.5,2011/2/25 10:00,2011,2,25,10,79
Beijing,PM2.5,2011/2/25 11:00,2011,2,25,11,74
Beijing,PM2.5,2011/2/25 12:00,2011,2,25,12,71
Beijing,PM2.5,2011/2/25 13:00,2011,2,25,13,75
Beijing,PM2.5,2011/2/25 14:00,2011,2,25,14,73
Beijing,PM2.5,2011/2/25 15:00,2011,2,25,15,53
Beijing,PM2.5,2011/2/25 16:00,2011,2,25,16,47
Beijing,PM2.5,2011/2/25 17:00,2011,2,25,17,44
Beijing,PM2.5,2011/2/25 18:00,2011,2,25,18,61
Beijing,PM2.5,2011/2/25 19:00,2011,2,25,19,78
Beijing,PM2.5,2011/2/25 20:00,2011,2,25,20,55
Beijing,PM2.5,2011/2/25 21:00,2011,2,25,21,62
Beijing,PM2.5,2011/2/25 22:00,2011,2,25,22,52
Beijing,PM2.5,2011/2/25 23:00,2011,2,25,23,42
Beijing,PM2.5,2011/2/26 0:00,2011,2,26,0,42
Beijing,PM2.5,2011/2/26 1:00,2011,2,26,1,39
Beijing,PM2.5,2011/2/26 2:00,2011,2,26,2,35
Beijing,PM2.5,2011/2/26 3:00,2011,2,26,3,36
Beijing,PM2.5,2011/2/26 4:00,2011,2,26,4,30
Beijing,PM2.5,2011/2/26 5:00,2011,2,26,5,44
Beijing,PM2.5,2011/2/26 6:00,2011,2,26,6,52
Beijing,PM2.5,2011/2/26 7:00,2011,2,26,7,58
Beijing,PM2.5,2011/2/26 8:00,2011,2,26,8,71
Beijing,PM2.5,2011/2/26 9:00,2011,2,26,9,79
Beijing,PM2.5,2011/2/26 10:00,2011,2,26,10,77
Beijing,PM2.5,2011/2/26 11:00,2011,2,26,11,71
Beijing,PM2.5,2011/2/26 12:00,2011,2,26,12,80
Beijing,PM2.5,2011/2/26 13:00,2011,2,26,13,85
Beijing,PM2.5,2011/2/26 14:00,2011,2,26,14,96
Beijing,PM2.5,2011/2/26 15:00,2011,2,26,15,111
Beijing,PM2.5,2011/2/26 16:00,2011,2,26,16,108
Beijing,PM2.5,2011/2/26 17:00,2011,2,26,17,122
Beijing,PM2.5,2011/2/26 18:00,2011,2,26,18,109
Beijing,PM2.5,2011/2/26 19:00,2011,2,26,19,115
Beijing,PM2.5,2011/2/26 20:00,2011,2,26,20,103
Beijing,PM2.5,2011/2/26 21:00,2011,2,26,21,109
Beijing,PM2.5,2011/2/26 22:00,2011,2,26,22,116
Beijing,PM2.5,2011/2/26 23:00,2011,2,26,23,125
Beijing,PM2.5,2011/2/27 0:00,2011,2,27,0,127
Beijing,PM2.5,2011/2/27 1:00,2011,2,27,1,127
Beijing,PM2.5,2011/2/27 2:00,2011,2,27,2,123
Beijing,PM2.5,2011/2/27 3:00,2011,2,27,3,115
Beijing,PM2.5,2011/2/27 4:00,2011,2,27,4,105
Beijing,PM2.5,2011/2/27 5:00,2011,2,27,5,90
Beijing,PM2.5,2011/2/27 6:00,2011,2,27,6,66
Beijing,PM2.5,2011/2/27 7:00,2011,2,27,7,59
Beijing,PM2.5,2011/2/27 8:00,2011,2,27,8,39
Beijing,PM2.5,2011/2/27 9:00,2011,2,27,9,35
Beijing,PM2.5,2011/2/27 10:00,2011,2,27,10,35
Beijing,PM2.5,2011/2/27 11:00,2011,2,27,11,26
Beijing,PM2.5,2011/2/27 12:00,2011,2,27,12,31
Beijing,PM2.5,2011/2/27 13:00,2011,2,27,13,31
Beijing,PM2.5,2011/2/27 14:00,2011,2,27,14,34
Beijing,PM2.5,2011/2/27 15:00,2011,2,27,15,35
Beijing,PM2.5,2011/2/27 16:00,2011,2,27,16,26
Beijing,PM2.5,2011/2/27 17:00,2011,2,27,17,28
Beijing,PM2.5,2011/2/27 18:00,2011,2,27,18,29
Beijing,PM2.5,2011/2/27 19:00,2011,2,27,19,29
Beijing,PM2.5,2011/2/27 20:00,2011,2,27,20,29
Beijing,PM2.5,2011/2/27 21:00,2011,2,27,21,32
Beijing,PM2.5,2011/2/27 22:00,2011,2,27,22,29
Beijing,PM2.5,2011/2/27 23:00,2011,2,27,23,25
Beijing,PM2.5,2011/2/28 0:00,2011,2,28,0,31
Beijing,PM2.5,2011/2/28 1:00,2011,2,28,1,29
Beijing,PM2.5,2011/2/28 2:00,2011,2,28,2,26
Beijing,PM2.5,2011/2/28 3:00,2011,2,28,3,25
Beijing,PM2.5,2011/2/28 4:00,2011,2,28,4,15
Beijing,PM2.5,2011/2/28 5:00,2011,2,28,5,20
Beijing,PM2.5,2011/2/28 6:00,2011,2,28,6,32
Beijing,PM2.5,2011/2/28 7:00,2011,2,28,7,37
Beijing,PM2.5,2011/2/28 8:00,2011,2,28,8,37
Beijing,PM2.5,2011/2/28 9:00,2011,2,28,9,18
Beijing,PM2.5,2011/2/28 10:00,2011,2,28,10,20
Beijing,PM2.5,2011/2/28 11:00,2011,2,28,11,13
Beijing,PM2.5,2011/2/28 12:00,2011,2,28,12,12
Beijing,PM2.5,2011/2/28 13:00,2011,2,28,13,12
Beijing,PM2.5,2011/2/28 14:00,2011,2,28,14,12
Beijing,PM2.5,2011/2/28 15:00,2011,2,28,15,15
Beijing,PM2.5,2011/2/28 16:00,2011,2,28,16,20
Beijing,PM2.5,2011/2/28 17:00,2011,2,28,17,16
Beijing,PM2.5,2011/2/28 18:00,2011,2,28,18,18
Beijing,PM2.5,2011/2/28 19:00,2011,2,28,19,15
Beijing,PM2.5,2011/2/28 20:00,2011,2,28,20,8
Beijing,PM2.5,2011/2/28 21:00,2011,2,28,21,7
Beijing,PM2.5,2011/2/28 22:00,2011,2,28,22,8
Beijing,PM2.5,2011/2/28 23:00,2011,2,28,23,12
Beijing,PM2.5,2011/3/1 0:00,2011,3,1,0,9
Beijing,PM2.5,2011/3/1 1:00,2011,3,1,1,9
Beijing,PM2.5,2011/3/1 2:00,2011,3,1,2,11
Beijing,PM2.5,2011/3/1 3:00,2011,3,1,3,17
Beijing,PM2.5,2011/3/1 4:00,2011,3,1,4,9
Beijing,PM2.5,2011/3/1 5:00,2011,3,1,5,11
Beijing,PM2.5,2011/3/1 6:00,2011,3,1,6,12
Beijing,PM2.5,2011/3/1 7:00,2011,3,1,7,17
Beijing,PM2.5,2011/3/1 8:00,2011,3,1,8,20
Beijing,PM2.5,2011/3/1 9:00,2011,3,1,9,18
Beijing,PM2.5,2011/3/1 10:00,2011,3,1,10,28
Beijing,PM2.5,2011/3/1 11:00,2011,3,1,11,16
Beijing,PM2.5,2011/3/1 12:00,2011,3,1,12,16
Beijing,PM2.5,2011/3/1 13:00,2011,3,1,13,11
Beijing,PM2.5,2011/3/1 14:00,2011,3,1,14,19
Beijing,PM2.5,2011/3/1 15:00,2011,3,1,15,17
Beijing,PM2.5,2011/3/1 16:00,2011,3,1,16,15
Beijing,PM2.5,2011/3/1 17:00,2011,3,1,17,14
Beijing,PM2.5,2011/3/1 18:00,2011,3,1,18,28
Beijing,PM2.5,2011/3/1 19:00,2011,3,1,19,80
Beijing,PM2.5,2011/3/1 20:00,2011,3,1,20,87
Beijing,PM2.5,2011/3/1 21:00,2011,3,1,21,51
Beijing,PM2.5,2011/3/1 22:00,2011,3,1,22,37
Beijing,PM2.5,2011/3/1 23:00,2011,3,1,23,9
Beijing,PM2.5,2011/3/2 0:00,2011,3,2,0,11
Beijing,PM2.5,2011/3/2 1:00,2011,3,2,1,14
Beijing,PM2.5,2011/3/2 2:00,2011,3,2,2,11
Beijing,PM2.5,2011/3/2 3:00,2011,3,2,3,12
Beijing,PM2.5,2011/3/2 4:00,2011,3,2,4,15
Beijing,PM2.5,2011/3/2 5:00,2011,3,2,5,29
Beijing,PM2.5,2011/3/2 6:00,2011,3,2,6,44
Beijing,PM2.5,2011/3/2 7:00,2011,3,2,7,33
Beijing,PM2.5,2011/3/2 8:00,2011,3,2,8,22
Beijing,PM2.5,2011/3/2 9:00,2011,3,2,9,27
Beijing,PM2.5,2011/3/2 10:00,2011,3,2,10,26
Beijing,PM2.5,2011/3/2 11:00,2011,3,2,11,18
Beijing,PM2.5,2011/3/2 12:00,2011,3,2,12,27
Beijing,PM2.5,2011/3/2 13:00,2011,3,2,13,10
Beijing,PM2.5,2011/3/2 14:00,2011,3,2,14,16
Beijing,PM2.5,2011/3/2 15:00,2011,3,2,15,32
Beijing,PM2.5,2011/3/2 16:00,2011,3,2,16,49
Beijing,PM2.5,2011/3/2 17:00,2011,3,2,17,40
Beijing,PM2.5,2011/3/2 18:00,2011,3,2,18,69
Beijing,PM2.5,2011/3/2 19:00,2011,3,2,19,42
Beijing,PM2.5,2011/3/2 20:00,2011,3,2,20,20
Beijing,PM2.5,2011/3/2 21:00,2011,3,2,21,20
Beijing,PM2.5,2011/3/2 22:00,2011,3,2,22,16
Beijing,PM2.5,2011/3/2 23:00,2011,3,2,23,9
Beijing,PM2.5,2011/3/3 0:00,2011,3,3,0,8
Beijing,PM2.5,2011/3/3 1:00,2011,3,3,1,9
Beijing,PM2.5,2011/3/3 2:00,2011,3,3,2,10
Beijing,PM2.5,2011/3/3 3:00,2011,3,3,3,8
Beijing,PM2.5,2011/3/3 4:00,2011,3,3,4,8
Beijing,PM2.5,2011/3/3 5:00,2011,3,3,5,9
Beijing,PM2.5,2011/3/3 6:00,2011,3,3,6,10
Beijing,PM2.5,2011/3/3 7:00,2011,3,3,7,13
Beijing,PM2.5,2011/3/3 8:00,2011,3,3,8,13
Beijing,PM2.5,2011/3/3 9:00,2011,3,3,9,26
Beijing,PM2.5,2011/3/3 10:00,2011,3,3,10,15
Beijing,PM2.5,2011/3/3 11:00,2011,3,3,11,19
Beijing,PM2.5,2011/3/3 12:00,2011,3,3,12,18
Beijing,PM2.5,2011/3/3 13:00,2011,3,3,13,16
Beijing,PM2.5,2011/3/3 14:00,2011,3,3,14,15
Beijing,PM2.5,2011/3/3 15:00,2011,3,3,15,12
Beijing,PM2.5,2011/3/3 16:00,2011,3,3,16,17
Beijing,PM2.5,2011/3/3 17:00,2011,3,3,17,9
Beijing,PM2.5,2011/3/3 18:00,2011,3,3,18,9
Beijing,PM2.5,2011/3/3 19:00,2011,3,3,19,11
Beijing,PM2.5,2011/3/3 20:00,2011,3,3,20,37
Beijing,PM2.5,2011/3/3 21:00,2011,3,3,21,36
Beijing,PM2.5,2011/3/3 22:00,2011,3,3,22,40
Beijing,PM2.5,2011/3/3 23:00,2011,3,3,23,43
Beijing,PM2.5,2011/3/4 0:00,2011,3,4,0,48
Beijing,PM2.5,2011/3/4 1:00,2011,3,4,1,46
Beijing,PM2.5,2011/3/4 2:00,2011,3,4,2,45
Beijing,PM2.5,2011/3/4 3:00,2011,3,4,3,46
Beijing,PM2.5,2011/3/4 4:00,2011,3,4,4,52
Beijing,PM2.5,2011/3/4 5:00,2011,3,4,5,69
Beijing,PM2.5,2011/3/4 6:00,2011,3,4,6,105
Beijing,PM2.5,2011/3/4 7:00,2011,3,4,7,83
Beijing,PM2.5,2011/3/4 8:00,2011,3,4,8,51
Beijing,PM2.5,2011/3/4 9:00,2011,3,4,9,43
Beijing,PM2.5,2011/3/4 10:00,2011,3,4,10,57
Beijing,PM2.5,2011/3/4 11:00,2011,3,4,11,57
Beijing,PM2.5,2011/3/4 12:00,2011,3,4,12,55
Beijing,PM2.5,2011/3/4 13:00,2011,3,4,13,51
Beijing,PM2.5,2011/3/4 14:00,2011,3,4,14,46
Beijing,PM2.5,2011/3/4 15:00,2011,3,4,15,42
Beijing,PM2.5,2011/3/4 16:00,2011,3,4,16,55
Beijing,PM2.5,2011/3/4 17:00,2011,3,4,17,58
Beijing,PM2.5,2011/3/4 18:00,2011,3,4,18,68
Beijing,PM2.5,2011/3/4 19:00,2011,3,4,19,91
Beijing,PM2.5,2011/3/4 20:00,2011,3,4,20,89
Beijing,PM2.5,2011/3/4 21:00,2011,3,4,21,59
Beijing,PM2.5,2011/3/4 22:00,2011,3,4,22,66
Beijing,PM2.5,2011/3/4 23:00,2011,3,4,23,69
Beijing,PM2.5,2011/3/5 0:00,2011,3,5,0,56
Beijing,PM2.5,2011/3/5 1:00,2011,3,5,1,61
Beijing,PM2.5,2011/3/5 2:00,2011,3,5,2,62
Beijing,PM2.5,2011/3/5 3:00,2011,3,5,3,74
Beijing,PM2.5,2011/3/5 4:00,2011,3,5,4,82
Beijing,PM2.5,2011/3/5 5:00,2011,3,5,5,77
Beijing,PM2.5,2011/3/5 6:00,2011,3,5,6,82
Beijing,PM2.5,2011/3/5 7:00,2011,3,5,7,79
Beijing,PM2.5,2011/3/5 8:00,2011,3,5,8,91
Beijing,PM2.5,2011/3/5 9:00,2011,3,5,9,96
Beijing,PM2.5,2011/3/5 10:00,2011,3,5,10,109
Beijing,PM2.5,2011/3/5 11:00,2011,3,5,11,106
Beijing,PM2.5,2011/3/5 12:00,2011,3,5,12,109
Beijing,PM2.5,2011/3/5 13:00,2011,3,5,13,136
Beijing,PM2.5,2011/3/5 14:00,2011,3,5,14,133
Beijing,PM2.5,2011/3/5 15:00,2011,3,5,15,92
Beijing,PM2.5,2011/3/5 16:00,2011,3,5,16,90
Beijing,PM2.5,2011/3/5 17:00,2011,3,5,17,92
Beijing,PM2.5,2011/3/5 18:00,2011,3,5,18,108
Beijing,PM2.5,2011/3/5 19:00,2011,3,5,19,122
Beijing,PM2.5,2011/3/5 20:00,2011,3,5,20,130
Beijing,PM2.5,2011/3/5 21:00,2011,3,5,21,142
Beijing,PM2.5,2011/3/5 22:00,2011,3,5,22,129
Beijing,PM2.5,2011/3/5 23:00,2011,3,5,23,55
Beijing,PM2.5,2011/3/6 0:00,2011,3,6,0,20
Beijing,PM2.5,2011/3/6 1:00,2011,3,6,1,15
Beijing,PM2.5,2011/3/6 2:00,2011,3,6,2,14
Beijing,PM2.5,2011/3/6 3:00,2011,3,6,3,12
Beijing,PM2.5,2011/3/6 4:00,2011,3,6,4,12
Beijing,PM2.5,2011/3/6 5:00,2011,3,6,5,24
Beijing,PM2.5,2011/3/6 6:00,2011,3,6,6,6
Beijing,PM2.5,2011/3/6 7:00,2011,3,6,7,19
Beijing,PM2.5,2011/3/6 8:00,2011,3,6,8,13
Beijing,PM2.5,2011/3/6 9:00,2011,3,6,9,18
Beijing,PM2.5,2011/3/6 10:00,2011,3,6,10,14
Beijing,PM2.5,2011/3/6 11:00,2011,3,6,11,16
Beijing,PM2.5,2011/3/6 12:00,2011,3,6,12,15
Beijing,PM2.5,2011/3/6 13:00,2011,3,6,13,11
Beijing,PM2.5,2011/3/6 14:00,2011,3,6,14,12
Beijing,PM2.5,2011/3/6 15:00,2011,3,6,15,17
Beijing,PM2.5,2011/3/6 16:00,2011,3,6,16,14
Beijing,PM2.5,2011/3/6 17:00,2011,3,6,17,10
Beijing,PM2.5,2011/3/6 18:00,2011,3,6,18,7
Beijing,PM2.5,2011/3/7 2:00,2011,3,7,2,9
Beijing,PM2.5,2011/3/7 3:00,2011,3,7,3,11
Beijing,PM2.5,2011/3/7 4:00,2011,3,7,4,20
Beijing,PM2.5,2011/3/7 5:00,2011,3,7,5,14
Beijing,PM2.5,2011/3/7 6:00,2011,3,7,6,16
Beijing,PM2.5,2011/3/7 7:00,2011,3,7,7,21
Beijing,PM2.5,2011/3/7 8:00,2011,3,7,8,17
Beijing,PM2.5,2011/3/7 9:00,2011,3,7,9,15
Beijing,PM2.5,2011/3/7 10:00,2011,3,7,10,15
Beijing,PM2.5,2011/3/7 11:00,2011,3,7,11,19
Beijing,PM2.5,2011/3/7 12:00,2011,3,7,12,15
Beijing,PM2.5,2011/3/7 13:00,2011,3,7,13,12
Beijing,PM2.5,2011/3/7 14:00,2011,3,7,14,22
Beijing,PM2.5,2011/3/7 15:00,2011,3,7,15,16
Beijing,PM2.5,2011/3/7 16:00,2011,3,7,16,22
Beijing,PM2.5,2011/3/7 17:00,2011,3,7,17,9
Beijing,PM2.5,2011/3/7 18:00,2011,3,7,18,16
Beijing,PM2.5,2011/3/7 19:00,2011,3,7,19,23
Beijing,PM2.5,2011/3/7 20:00,2011,3,7,20,46
Beijing,PM2.5,2011/3/7 21:00,2011,3,7,21,35
Beijing,PM2.5,2011/3/7 22:00,2011,3,7,22,33
Beijing,PM2.5,2011/3/8 0:00,2011,3,8,0,25
Beijing,PM2.5,2011/3/8 1:00,2011,3,8,1,10
Beijing,PM2.5,2011/3/8 2:00,2011,3,8,2,11
Beijing,PM2.5,2011/3/8 3:00,2011,3,8,3,13
Beijing,PM2.5,2011/3/8 4:00,2011,3,8,4,14
Beijing,PM2.5,2011/3/8 5:00,2011,3,8,5,18
Beijing,PM2.5,2011/3/8 6:00,2011,3,8,6,16
Beijing,PM2.5,2011/3/8 7:00,2011,3,8,7,21
Beijing,PM2.5,2011/3/8 8:00,2011,3,8,8,19
Beijing,PM2.5,2011/3/8 9:00,2011,3,8,9,20
Beijing,PM2.5,2011/3/8 10:00,2011,3,8,10,16
Beijing,PM2.5,2011/3/8 11:00,2011,3,8,11,17
Beijing,PM2.5,2011/3/8 12:00,2011,3,8,12,19
Beijing,PM2.5,2011/3/8 13:00,2011,3,8,13,16
Beijing,PM2.5,2011/3/8 14:00,2011,3,8,14,21
Beijing,PM2.5,2011/3/8 15:00,2011,3,8,15,24
Beijing,PM2.5,2011/3/8 16:00,2011,3,8,16,24
Beijing,PM2.5,2011/3/8 17:00,2011,3,8,17,16
Beijing,PM2.5,2011/3/8 18:00,2011,3,8,18,15
Beijing,PM2.5,2011/3/8 19:00,2011,3,8,19,18
Beijing,PM2.5,2011/3/8 20:00,2011,3,8,20,14
Beijing,PM2.5,2011/3/8 21:00,2011,3,8,21,10
Beijing,PM2.5,2011/3/8 22:00,2011,3,8,22,7
Beijing,PM2.5,2011/3/9 0:00,2011,3,9,0,6
Beijing,PM2.5,2011/3/9 1:00,2011,3,9,1,7
Beijing,PM2.5,2011/3/9 2:00,2011,3,9,2,7
Beijing,PM2.5,2011/3/9 3:00,2011,3,9,3,9
Beijing,PM2.5,2011/3/9 4:00,2011,3,9,4,10
Beijing,PM2.5,2011/3/9 5:00,2011,3,9,5,19
Beijing,PM2.5,2011/3/9 6:00,2011,3,9,6,31
Beijing,PM2.5,2011/3/9 7:00,2011,3,9,7,35
Beijing,PM2.5,2011/3/9 8:00,2011,3,9,8,34
Beijing,PM2.5,2011/3/9 9:00,2011,3,9,9,21
Beijing,PM2.5,2011/3/9 10:00,2011,3,9,10,19
Beijing,PM2.5,2011/3/9 11:00,2011,3,9,11,15
Beijing,PM2.5,2011/3/9 12:00,2011,3,9,12,17
Beijing,PM2.5,2011/3/9 13:00,2011,3,9,13,16
Beijing,PM2.5,2011/3/9 14:00,2011,3,9,14,24
Beijing,PM2.5,2011/3/9 15:00,2011,3,9,15,17
Beijing,PM2.5,2011/3/9 16:00,2011,3,9,16,12
Beijing,PM2.5,2011/3/9 17:00,2011,3,9,17,12
Beijing,PM2.5,2011/3/9 18:00,2011,3,9,18,18
Beijing,PM2.5,2011/3/9 19:00,2011,3,9,19,34
Beijing,PM2.5,2011/3/9 20:00,2011,3,9,20,35
Beijing,PM2.5,2011/3/9 21:00,2011,3,9,21,36
Beijing,PM2.5,2011/3/9 22:00,2011,3,9,22,46
Beijing,PM2.5,2011/3/9 23:00,2011,3,9,23,66
Beijing,PM2.5,2011/3/10 0:00,2011,3,10,0,51
Beijing,PM2.5,2011/3/10 1:00,2011,3,10,1,58
Beijing,PM2.5,2011/3/10 2:00,2011,3,10,2,79
Beijing,PM2.5,2011/3/10 3:00,2011,3,10,3,80
Beijing,PM2.5,2011/3/10 4:00,2011,3,10,4,74
Beijing,PM2.5,2011/3/10 5:00,2011,3,10,5,72
Beijing,PM2.5,2011/3/10 6:00,2011,3,10,6,83
Beijing,PM2.5,2011/3/10 7:00,2011,3,10,7,112
Beijing,PM2.5,2011/3/10 8:00,2011,3,10,8,61
Beijing,PM2.5,2011/3/10 9:00,2011,3,10,9,54
Beijing,PM2.5,2011/3/10 10:00,2011,3,10,10,46
Beijing,PM2.5,2011/3/10 11:00,2011,3,10,11,36
Beijing,PM2.5,2011/3/10 12:00,2011,3,10,12,27
Beijing,PM2.5,2011/3/10 13:00,2011,3,10,13,19
Beijing,PM2.5,2011/3/10 14:00,2011,3,10,14,26
Beijing,PM2.5,2011/3/10 15:00,2011,3,10,15,22
Beijing,PM2.5,2011/3/10 16:00,2011,3,10,16,14
Beijing,PM2.5,2011/3/10 17:00,2011,3,10,17,9
Beijing,PM2.5,2011/3/10 18:00,2011,3,10,18,26
Beijing,PM2.5,2011/3/10 19:00,2011,3,10,19,25
Beijing,PM2.5,2011/3/10 20:00,2011,3,10,20,38
Beijing,PM2.5,2011/3/10 21:00,2011,3,10,21,43
Beijing,PM2.5,2011/3/10 22:00,2011,3,10,22,48
Beijing,PM2.5,2011/3/10 23:00,2011,3,10,23,48
Beijing,PM2.5,2011/3/11 0:00,2011,3,11,0,47
Beijing,PM2.5,2011/3/11 1:00,2011,3,11,1,40
Beijing,PM2.5,2011/3/11 2:00,2011,3,11,2,40
Beijing,PM2.5,2011/3/11 3:00,2011,3,11,3,44
Beijing,PM2.5,2011/3/11 4:00,2011,3,11,4,26
