Site,Parameter,Date (LST),Year,Month,Day,Hour,Value
Beijing,PM2.5,2008/5/27 14:00,2008,5,27,14,46
Beijing,PM2.5,2008/5/27 15:00,2008,5,27,15,42
Beijing,PM2.5,2008/5/27 16:00,2008,5,27,16,46
Beijing,PM2.5,2008/5/27 17:00,2008,5,27,17,36
Beijing,PM2.5,2008/5/27 18:00,2008,5,27,18,47
Beijing,PM2.5,2008/5/27 19:00,2008,5,27,19,39
Beijing,PM2.5,2008/5/27 20:00,2008,5,27,20,38
Beijing,PM2.5,2008/5/27 21:00,2008,5,27,21,36
Beijing,PM2.5,2008/5/27 22:00,2008,5,27,22,39
Beijing,PM2.5,2008/5/27 23:00,2008,5,27,23,32
Beijing,PM2.5,2008/5/28 0:00,2008,5,28,0,27
Beijing,PM2.5,2008/5/28 1:00,2008,5,28,1,30
Beijing,PM2.5,2008/5/28 2:00,2008,5,28,2,37
Beijing,PM2.5,2008/5/28 3:00,2008,5,28,3,26
Beijing,PM2.5,2008/5/28 4:00,2008,5,28,4,25
Beijing,PM2.5,2008/5/28 5:00,2008,5,28,5,34
Beijing,PM2.5,2008/5/28 6:00,2008,5,28,6,61
Beijing,PM2.5,2008/5/28 7:00,2008,5,28,7,178
Beijing,PM2.5,2008/5/28 8:00,2008,5,28,8,190
Beijing,PM2.5,2008/5/28 9:00,2008,5,28,9,157
Beijing,PM2.5,2008/5/28 10:00,2008,5,28,10,147
Beijing,PM2.5,2008/5/28 11:00,2008,5,28,11,143
Beijing,PM2.5,2008/5/28 12:00,2008,5,28,12,131
Beijing,PM2.5,2008/5/28 13:00,2008,5,28,13,158
Beijing,PM2.5,2008/5/28 14:00,2008,5,28,14,165
Beijing,PM2.5,2008/5/28 15:00,2008,5,28,15,115
Beijing,PM2.5,2008/5/28 16:00,2008,5,28,16,90
Beijing,PM2.5,2008/5/28 17:00,2008,5,28,17,52
Beijing,PM2.5,2008/5/28 18:00,2008,5,28,18,91
Beijing,PM2.5,2008/5/28 19:00,2008,5,28,19,132
Beijing,PM2.5,2008/5/28 20:00,2008,5,28,20,128
Beijing,PM2.5,2008/5/28 21:00,2008,5,28,21,160
Beijing,PM2.5,2008/5/28 22:00,2008,5,28,22,169
Beijing,PM2.5,2008/5/28 23:00,2008,5,28,23,154
Beijing,PM2.5,2008/5/29 0:00,2008,5,29,0,147
Beijing,PM2.5,2008/5/29 1:00,2008,5,29,1,127
Beijing,PM2.5,2008/5/29 2:00,2008,5,29,2,178
Beijing,PM2.5,2008/5/29 3:00,2008,5,29,3,186
Beijing,PM2.5,2008/5/29 4:00,2008,5,29,4,124
Beijing,PM2.5,2008/5/29 5:00,2008,5,29,5,88
Beijing,PM2.5,2008/5/29 6:00,2008,5,29,6,76
Beijing,PM2.5,2008/5/29 7:00,2008,5,29,7,42
Beijing,PM2.5,2008/5/29 8:00,2008,5,29,8,21
Beijing,PM2.5,2008/5/29 9:00,2008,5,29,9,16
Beijing,PM2.5,2008/5/29 10:00,2008,5,29,10,20
Beijing,PM2.5,2008/5/29 11:00,2008,5,29,11,17
Beijing,PM2.5,2008/5/29 12:00,2008,5,29,12,24
Beijing,PM2.5,2008/5/29 13:00,2008,5,29,13,28
Beijing,PM2.5,2008/5/29 14:00,2008,5,29,14,36
Beijing,PM2.5,2008/5/29 15:00,2008,5,29,15,33
Beijing,PM2.5,2008/5/29 16:00,2008,5,29,16,47
Beijing,PM2.5,2008/5/29 17:00,2008,5,29,17,42
Beijing,PM2.5,2008/5/29 18:00,2008,5,29,18,37
Beijing,PM2.5,2008/5/29 19:00,2008,5,29,19,35
Beijing,PM2.5,2008/5/29 20:00,2008,5,29,20,34
Beijing,PM2.5,2008/5/29 21:00,2008,5,29,21,38
Beijing,PM2.5,2008/5/29 22:00,2008,5,29,22,43
Beijing,PM2.5,2008/5/29 23:00,2008,5,29,23,24
Beijing,PM2.5,2008/5/30 0:00,2008,5,30,0,18
Beijing,PM2.5,2008/5/30 1:00,2008,5,30,1,13
Beijing,PM2.5,2008/5/30 2:00,2008,5,30,2,16
Beijing,PM2.5,2008/5/30 3:00,2008,5,30,3,16
Beijing,PM2.5,2008/5/30 4:00,2008,5,30,4,9
Beijing,PM2.5,2008/5/30 5:00,2008,5,30,5,17
Beijing,PM2.5,2008/5/30 6:00,2008,5,30,6,18
Beijing,PM2.5,2008/5/30 7:00,2008,5,30,7,12
Beijing,PM2.5,2008/5/30 8:00,2008,5,30,8,13
Beijing,PM2.5,2008/5/30 9:00,2008,5,30,9,14
Beijing,PM2.5,2008/5/30 10:00,2008,5,30,10,21
Beijing,PM2.5,2008/5/30 11:00,2008,5,30,11,24
Beijing,PM2.5,2008/5/30 12:00,2008,5,30,12,26
Beijing,PM2.5,2008/5/30 13:00,2008,5,30,13,26
Beijing,PM2.5,2008/5/30 14:00,2008,5,30,14,35
Beijing,PM2.5,2008/5/30 15:00,2008,5,30,15,32
Beijing,PM2.5,2008/5/30 16:00,2008,5,30,16,39
Beijing,PM2.5,2008/5/30 17:00,2008,5,30,17,50
Beijing,PM2.5,2008/5/30 18:00,2008,5,30,18,48
Beijing,PM2.5,2008/5/30 19:00,2008,5,30,19,47
Beijing,PM2.5,2008/5/30 20:00,2008,5,30,20,62
Beijing,PM2.5,2008/5/30 21:00,2008,5,30,21,90
Beijing,PM2.5,2008/5/30 22:00,2008,5,30,22,64
Beijing,PM2.5,2008/5/30 23:00,2008,5,30,23,66
Beijing,PM2.5,2008/5/31 0:00,2008,5,31,0,61
Beijing,PM2.5,2008/5/31 1:00,2008,5,31,1,62
Beijing,PM2.5,2008/5/31 2:00,2008,5,31,2,62
Beijing,PM2.5,2008/5/31 3:00,2008,5,31,3,76
Beijing,PM2.5,2008/5/31 4:00,2008,5,31,4,79
Beijing,PM2.5,2008/5/31 5:00,2008,5,31,5,83
Beijing,PM2.5,2008/5/31 6:00,2008,5,31,6,87
Beijing,PM2.5,2008/5/31 7:00,2008,5,31,7,87
Beijing,PM2.5,2008/5/31 8:00,2008,5,31,8,95
Beijing,PM2.5,2008/5/31 9:00,2008,5,31,9,103
Beijing,PM2.5,2008/5/31 10:00,2008,5,31,10,110
Beijing,PM2.5,2008/5/31 11:00,2008,5,31,11,364
Beijing,PM2.5,2008/5/31 12:00,2008,5,31,12,135
Beijing,PM2.5,2008/5/31 13:00,2008,5,31,13,114
Beijing,PM2.5,2008/5/31 14:00,2008,5,31,14,119
Beijing,PM2.5,2008/5/31 15:00,2008,5,31,15,117
Beijing,PM2.5,2008/5/31 16:00,2008,5,31,16,114
Beijing,PM2.5,2008/5/31 17:00,2008,5,31,17,100
Beijing,PM2.5,2008/5/31 18:00,2008,5,31,18,86
Beijing,PM2.5,2008/5/31 19:00,2008,5,31,19,93
Beijing,PM2.5,2008/5/31 20:00,2008,5,31,20,103
Beijing,PM2.5,2008/5/31 21:00,2008,5,31,21,115
Beijing,PM2.5,2008/5/31 22:00,2008,5,31,22,71
Beijing,PM2.5,2008/5/31 23:00,2008,5,31,23,66
Beijing,PM2.5,2008/6/1 0:00,2008,6,1,0,29
Beijing,PM2.5,2008/6/1 1:00,2008,6,1,1,38
Beijing,PM2.5,2008/6/1 2:00,2008,6,1,2,19
Beijing,PM2.5,2008/6/1 3:00,2008,6,1,3,14
Beijing,PM2.5,2008/6/1 4:00,2008,6,1,4,15
Beijing,PM2.5,2008/6/1 5:00,2008,6,1,5,10
Beijing,PM2.5,2008/6/1 6:00,2008,6,1,6,13
Beijing,PM2.5,2008/6/1 7:00,2008,6,1,7,13
Beijing,PM2.5,2008/6/1 8:00,2008,6,1,8,20
Beijing,PM2.5,2008/6/1 9:00,2008,6,1,9,23
Beijing,PM2.5,2008/6/1 10:00,2008,6,1,10,22
Beijing,PM2.5,2008/6/1 11:00,2008,6,1,11,17
Beijing,PM2.5,2008/6/1 12:00,2008,6,1,12,15
Beijing,PM2.5,2008/6/1 13:00,2008,6,1,13,14
Beijing,PM2.5,2008/6/1 14:00,2008,6,1,14,13
Beijing,PM2.5,2008/6/1 15:00,2008,6,1,15,14
Beijing,PM2.5,2008/6/1 16:00,2008,6,1,16,23
Beijing,PM2.5,2008/6/1 17:00,2008,6,1,17,16
Beijing,PM2.5,2008/6/1 18:00,2008,6,1,18,21
Beijing,PM2.5,2008/6/1 19:00,2008,6,1,19,17
Beijing,PM2.5,2008/6/1 20:00,2008,6,1,20,16
Beijing,PM2.5,2008/6/1 21:00,2008,6,1,21,19
Beijing,PM2.5,2008/6/1 22:00,2008,6,1,22,23
Beijing,PM2.5,2008/6/1 23:00,2008,6,1,23,21
Beijing,PM2.5,2008/6/2 0:00,2008,6,2,0,15
Beijing,PM2.5,2008/6/2 1:00,2008,6,2,1,18
Beijing,PM2.5,2008/6/2 2:00,2008,6,2,2,14
Beijing,PM2.5,2008/6/2 3:00,2008,6,2,3,18
Beijing,PM2.5,2008/6/2 4:00,2008,6,2,4,18
Beijing,PM2.5,2008/6/2 5:00,2008,6,2,5,16
Beijing,PM2.5,2008/6/2 6:00,2008,6,2,6,23
Beijing,PM2.5,2008/6/2 7:00,2008,6,2,7,29
Beijing,PM2.5,2008/6/2 8:00,2008,6,2,8,31
Beijing,PM2.5,2008/6/2 9:00,2008,6,2,9,28
Beijing,PM2.5,2008/6/2 10:00,2008,6,2,10,28
Beijing,PM2.5,2008/6/2 11:00,2008,6,2,11,30
Beijing,PM2.5,2008/6/2 12:00,2008,6,2,12,34
Beijing,PM2.5,2008/6/2 13:00,2008,6,2,13,31
Beijing,PM2.5,2008/6/2 14:00,2008,6,2,14,40
Beijing,PM2.5,2008/6/2 15:00,2008,6,2,15,28
Beijing,PM2.5,2008/6/2 16:00,2008,6,2,16,29
Beijing,PM2.5,2008/6/2 17:00,2008,6,2,17,35
Beijing,PM2.5,2008/6/2 18:00,2008,6,2,18,39
Beijing,PM2.5,2008/6/2 19:00,2008,6,2,19,40
Beijing,PM2.5,2008/6/2 20:00,2008,6,2,20,68
Beijing,PM2.5,2008/6/2 21:00,2008,6,2,21,43
Beijing,PM2.5,2008/6/2 22:00,2008,6,2,22,46
Beijing,PM2.5,2008/6/2 23:00,2008,6,2,23,50
Beijing,PM2.5,2008/6/3 0:00,2008,6,3,0,75
Beijing,PM2.5,2008/6/3 1:00,2008,6,3,1,53
Beijing,PM2.5,2008/6/3 2:00,2008,6,3,2,45
Beijing,PM2.5,2008/6/3 3:00,2008,6,3,3,44
Beijing,PM2.5,2008/6/3 4:00,2008,6,3,4,66
Beijing,PM2.5,2008/6/3 5:00,2008,6,3,5,83
Beijing,PM2.5,2008/6/3 6:00,2008,6,3,6,77
Beijing,PM2.5,2008/6/3 7:00,2008,6,3,7,84
Beijing,PM2.5,2008/6/3 8:00,2008,6,3,8,104
Beijing,PM2.5,2008/6/3 9:00,2008,6,3,9,115
Beijing,PM2.5,2008/6/3 10:00,2008,6,3,10,97
Beijing,PM2.5,2008/6/3 11:00,2008,6,3,11,89
Beijing,PM2.5,2008/6/3 12:00,2008,6,3,12,83
Beijing,PM2.5,2008/6/3 13:00,2008,6,3,13,68
Beijing,PM2.5,2008/6/3 14:00,2008,6,3,14,61
Beijing,PM2.5,2008/6/3 15:00,2008,6,3,15,51
Beijing,PM2.5,2008/6/3 16:00,2008,6,3,16,63
Beijing,PM2.5,2008/6/3 17:00,2008,6,3,17,56
Beijing,PM2.5,2008/6/3 18:00,2008,6,3,18,59
Beijing,PM2.5,2008/6/3 19:00,2008,6,3,19,60
Beijing,PM2.5,2008/6/3 20:00,2008,6,3,20,53
Beijing,PM2.5,2008/6/3 21:00,2008,6,3,21,61
Beijing,PM2.5,2008/6/3 22:00,2008,6,3,22,50
Beijing,PM2.5,2008/6/3 23:00,2008,6,3,23,41
Beijing,PM2.5,2008/6/4 0:00,2008,6,4,0,51
Beijing,PM2.5,2008/6/4 1:00,2008,6,4,1,53
Beijing,PM2.5,2008/6/4 2:00,2008,6,4,2,56
Beijing,PM2.5,2008/6/4 3:00,2008,6,4,3,62
Beijing,PM2.5,2008/6/4 4:00,2008,6,4,4,59
Beijing,PM2.5,2008/6/4 5:00,2008,6,4,5,59
Beijing,PM2.5,2008/6/4 6:00,2008,6,4,6,54
Beijing,PM2.5,2008/6/4 7:00,2008,6,4,7,52
Beijing,PM2.5,2008/6/4 8:00,2008,6,4,8,56
Beijing,PM2.5,2008/6/4 9:00,2008,6,4,9,46
Beijing,PM2.5,2008/6/4 10:00,2008,6,4,10,40
Beijing,PM2.5,2008/6/4 11:00,2008,6,4,11,31
Beijing,PM2.5,2008/6/4 12:00,2008,6,4,12,29
Beijing,PM2.5,2008/6/4 13:00,2008,6,4,13,30
Beijing,PM2.5,2008/6/4 14:00,2008,6,4,14,40
Beijing,PM2.5,2008/6/4 15:00,2008,6,4,15,24
Beijing,PM2.5,2008/6/4 16:00,2008,6,4,16,23
Beijing,PM2.5,2008/6/4 17:00,2008,6,4,17,23
Beijing,PM2.5,2008/6/4 18:00,2008,6,4,18,32
Beijing,PM2.5,2008/6/4 19:00,2008,6,4,19,55
Beijing,PM2.5,2008/6/4 20:00,2008,6,4,20,55
Beijing,PM2.5,2008/6/4 21:00,2008,6,4,21,73
Beijing,PM2.5,2008/6/4 22:00,2008,6,4,22,60
Beijing,PM2.5,2008/6/4 23:00,2008,6,4,23,55
Beijing,PM2.5,2008/6/5 0:00,2008,6,5,0,74
Beijing,PM2.5,2008/6/5 1:00,2008,6,5,1,72
Beijing,PM2.5,2008/6/5 2:00,2008,6,5,2,81
Beijing,PM2.5,2008/6/5 3:00,2008,6,5,3,78
Beijing,PM2.5,2008/6/5 4:00,2008,6,5,4,77
Beijing,PM2.5,2008/6/5 5:00,2008,6,5,5,81
Beijing,PM2.5,2008/6/5 6:00,2008,6,5,6,88
Beijing,PM2.5,2008/6/5 7:00,2008,6,5,7,128
Beijing,PM2.5,2008/6/5 8:00,2008,6,5,8,125
Beijing,PM2.5,2008/6/5 9:00,2008,6,5,9,135
Beijing,PM2.5,2008/6/5 10:00,2008,6,5,10,132
Beijing,PM2.5,2008/6/5 11:00,2008,6,5,11,124
Beijing,PM2.5,2008/6/5 12:00,2008,6,5,12,123
Beijing,PM2.5,2008/6/5 13:00,2008,6,5,13,99
Beijing,PM2.5,2008/6/5 14:00,2008,6,5,14,96
Beijing,PM2.5,2008/6/5 15:00,2008,6,5,15,73
Beijing,PM2.5,2008/6/5 16:00,2008,6,5,16,81
Beijing,PM2.5,2008/6/5 17:00,2008,6,5,17,88
Beijing,PM2.5,2008/6/5 18:00,2008,6,5,18,104
Beijing,PM2.5,2008/6/5 19:00,2008,6,5,19,99
Beijing,PM2.5,2008/6/5 20:00,2008,6,5,20,124
Beijing,PM2.5,2008/6/5 21:00,2008,6,5,21,173
Beijing,PM2.5,2008/6/5 22:00,2008,6,5,22,191
Beijing,PM2.5,2008/6/5 23:00,2008,6,5,23,200
Beijing,PM2.5,2008/6/6 0:00,2008,6,6,0,195
Beijing,PM2.5,2008/6/6 1:00,2008,6,6,1,199
Beijing,PM2.5,2008/6/6 2:00,2008,6,6,2,194
Beijing,PM2.5,2008/6/6 3:00,2008,6,6,3,171
Beijing,PM2.5,2008/6/6 4:00,2008,6,6,4,105
Beijing,PM2.5,2008/6/6 5:00,2008,6,6,5,33
Beijing,PM2.5,2008/6/6 6:00,2008,6,6,6,27
Beijing,PM2.5,2008/6/6 7:00,2008,6,6,7,24
Beijing,PM2.5,2008/6/6 8:00,2008,6,6,8,22
Beijing,PM2.5,2008/6/6 9:00,2008,6,6,9,21
Beijing,PM2.5,2008/6/6 10:00,2008,6,6,10,20
Beijing,PM2.5,2008/6/6 11:00,2008,6,6,11,20
Beijing,PM2.5,2008/6/6 12:00,2008,6,6,12,24
Beijing,PM2.5,2008/6/6 13:00,2008,6,6,13,32
Beijing,PM2.5,2008/6/6 14:00,2008,6,6,14,51
Beijing,PM2.5,2008/6/6 15:00,2008,6,6,15,55
Beijing,PM2.5,2008/6/6 16:00,2008,6,6,16,54
Beijing,PM2.5,2008/6/6 17:00,2008,6,6,17,61
Beijing,PM2.5,2008/6/6 18:00,2008,6,6,18,73
Beijing,PM2.5,2008/6/6 19:00,2008,6,6,19,81
Beijing,PM2.5,2008/6/6 20:00,2008,6,6,20,96
Beijing,PM2.5,2008/6/6 21:00,2008,6,6,21,91
Beijing,PM2.5,2008/6/6 22:00,2008,6,6,22,80
Beijing,PM2.5,2008/6/6 23:00,2008,6,6,23,79
Beijing,PM2.5,2008/6/7 0:00,2008,6,7,0,82
Beijing,PM2.5,2008/6/7 1:00,2008,6,7,1,80
Beijing,PM2.5,2008/6/7 2:00,2008,6,7,2,94
Beijing,PM2.5,2008/6/7 3:00,2008,6,7,3,108
Beijing,PM2.5,2008/6/7 4:00,2008,6,7,4,108
Beijing,PM2.5,2008/6/7 5:00,2008,6,7,5,112
Beijing,PM2.5,2008/6/7 6:00,2008,6,7,6,116
Beijing,PM2.5,2008/6/7 7:00,2008,6,7,7,116
Beijing,PM2.5,2008/6/7 8:00,2008,6,7,8,122
Beijing,PM2.5,2008/6/7 9:00,2008,6,7,9,133
Beijing,PM2.5,2008/6/7 10:00,2008,6,7,10,115
Beijing,PM2.5,2008/6/7 11:00,2008,6,7,11,122
Beijing,PM2.5,2008/6/7 12:00,2008,6,7,12,141
Beijing,PM2.5,2008/6/7 13:00,2008,6,7,13,128
Beijing,PM2.5,2008/6/7 14:00,2008,6,7,14,125
Beijing,PM2.5,2008/6/7 15:00,2008,6,7,15,139
Beijing,PM2.5,2008/6/7 16:00,2008,6,7,16,183
Beijing,PM2.5,2008/6/7 17:00,2008,6,7,17,185
Beijing,PM2.5,2008/6/7 18:00,2008,6,7,18,188
Beijing,PM2.5,2008/6/7 19:00,2008,6,7,19,202
Beijing,PM2.5,2008/6/7 20:00,2008,6,7,20,219
Beijing,PM2.5,2008/6/7 21:00,2008,6,7,21,221
Beijing,PM2.5,2008/6/7 22:00,2008,6,7,22,210
Beijing,PM2.5,2008/6/7 23:00,2008,6,7,23,217
Beijing,PM2.5,2008/6/8 0:00,2008,6,8,0,226
Beijing,PM2.5,2008/6/8 1:00,2008,6,8,1,221
Beijing,PM2.5,2008/6/8 2:00,2008,6,8,2,202
Beijing,PM2.5,2008/6/8 3:00,2008,6,8,3,189
Beijing,PM2.5,2008/6/8 4:00,2008,6,8,4,176
Beijing,PM2.5,2008/6/8 5:00,2008,6,8,5,167
Beijing,PM2.5,2008/6/8 6:00,2008,6,8,6,147
Beijing,PM2.5,2008/6/8 7:00,2008,6,8,7,155
Beijing,PM2.5,2008/6/8 8:00,2008,6,8,8,172
Beijing,PM2.5,2008/6/8 9:00,2008,6,8,9,190
Beijing,PM2.5,2008/6/8 10:00,2008,6,8,10,182
Beijing,PM2.5,2008/6/8 11:00,2008,6,8,11,172
Beijing,PM2.5,2008/6/8 12:00,2008,6,8,12,169
Beijing,PM2.5,2008/6/8 13:00,2008,6,8,13,140
Beijing,PM2.5,2008/6/8 14:00,2008,6,8,14,90
Beijing,PM2.5,2008/6/8 15:00,2008,6,8,15,78
Beijing,PM2.5,2008/6/8 16:00,2008,6,8,16,74
Beijing,PM2.5,2008/6/8 17:00,2008,6,8,17,73
Beijing,PM2.5,2008/6/8 18:00,2008,6,8,18,87
Beijing,PM2.5,2008/6/8 19:00,2008,6,8,19,90
Beijing,PM2.5,2008/6/8 20:00,2008,6,8,20,132
Beijing,PM2.5,2008/6/8 21:00,2008,6,8,21,128
Beijing,PM2.5,2008/6/8 22:00,2008,6,8,22,124
Beijing,PM2.5,2008/6/8 23:00,2008,6,8,23,127
Beijing,PM2.5,2008/6/9 0:00,2008,6,9,0,113
Beijing,PM2.5,2008/6/9 1:00,2008,6,9,1,110
Beijing,PM2.5,2008/6/9 2:00,2008,6,9,2,100
Beijing,PM2.5,2008/6/9 3:00,2008,6,9,3,112
Beijing,PM2.5,2008/6/9 4:00,2008,6,9,4,117
Beijing,PM2.5,2008/6/9 5:00,2008,6,9,5,79
Beijing,PM2.5,2008/6/9 6:00,2008,6,9,6,66
Beijing,PM2.5,2008/6/9 7:00,2008,6,9,7,75
Beijing,PM2.5,2008/6/9 8:00,2008,6,9,8,104
Beijing,PM2.5,2008/6/9 9:00,2008,6,9,9,117
Beijing,PM2.5,2008/6/9 10:00,2008,6,9,10,117
Beijing,PM2.5,2008/6/9 11:00,2008,6,9,11,111
Beijing,PM2.5,2008/6/9 12:00,2008,6,9,12,105
Beijing,PM2.5,2008/6/9 13:00,2008,6,9,13,105
Beijing,PM2.5,2008/6/9 14:00,2008,6,9,14,63
Beijing,PM2.5,2008/6/9 15:00,2008,6,9,15,72
Beijing,PM2.5,2008/6/9 16:00,2008,6,9,16,58
Beijing,PM2.5,2008/6/9 17:00,2008,6,9,17,54
Beijing,PM2.5,2008/6/9 18:00,2008,6,9,18,79
Beijing,PM2.5,2008/6/9 19:00,2008,6,9,19,84
Beijing,PM2.5,2008/6/9 20:00,2008,6,9,20,69
Beijing,PM2.5,2008/6/9 21:00,2008,6,9,21,91
Beijing,PM2.5,2008/6/9 22:00,2008,6,9,22,86
Beijing,PM2.5,2008/6/9 23:00,2008,6,9,23,121
Beijing,PM2.5,2008/6/10 0:00,2008,6,10,0,139
Beijing,PM2.5,2008/6/10 1:00,2008,6,10,1,131
Beijing,PM2.5,2008/6/10 2:00,2008,6,10,2,137
Beijing,PM2.5,2008/6/10 3:00,2008,6,10,3,106
Beijing,PM2.5,2008/6/10 4:00,2008,6,10,4,121
Beijing,PM2.5,2008/6/10 5:00,2008,6,10,5,129
Beijing,PM2.5,2008/6/10 6:00,2008,6,10,6,142
Beijing,PM2.5,2008/6/10 7:00,2008,6,10,7,138
Beijing,PM2.5,2008/6/10 8:00,2008,6,10,8,155
Beijing,PM2.5,2008/6/10 9:00,2008,6,10,9,132
Beijing,PM2.5,2008/6/10 10:00,2008,6,10,10,136
Beijing,PM2.5,2008/6/10 11:00,2008,6,10,11,135
Beijing,PM2.5,2008/6/10 12:00,2008,6,10,12,117
Beijing,PM2.5,2008/6/10 13:00,2008,6,10,13,142
Beijing,PM2.5,2008/6/10 14:00,2008,6,10,14,154
Beijing,PM2.5,2008/6/10 15:00,2008,6,10,15,91
Beijing,PM2.5,2008/6/10 16:00,2008,6,10,16,81
Beijing,PM2.5,2008/6/10 17:00,2008,6,10,17,77
Beijing,PM2.5,2008/6/10 18:00,2008,6,10,18,78
Beijing,PM2.5,2008/6/10 19:00,2008,6,10,19,62
Beijing,PM2.5,2008/6/10 20:00,2008,6,10,20,38
Beijing,PM2.5,2008/6/10 21:00,2008,6,10,21,45
Beijing,PM2.5,2008/6/10 22:00,2008,6,10,22,50
Beijing,PM2.5,2008/6/10 23:00,2008,6,10,23,44
Beijing,PM2.5,2008/6/11 0:00,2008,6,11,0,48
Beijing,PM2.5,2008/6/11 1:00,2008,6,11,1,45
Beijing,PM2.5,2008/6/11 2:00,2008,6,11,2,40
Beijing,PM2.5,2008/6/11 3:00,2008,6,11,3,45
Beijing,PM2.5,2008/6/11 4:00,2008,6,11,4,42
Beijing,PM2.5,2008/6/11 5:00,2008,6,11,5,42
Beijing,PM2.5,2008/6/11 6:00,2008,6,11,6,49
Beijing,PM2.5,2008/6/11 7:00,2008,6,11,7,58
Beijing,PM2.5,2008/6/11 8:00,2008,6,11,8,60
Beijing,PM2.5,2008/6/11 9:00,2008,6,11,9,39
Beijing,PM2.5,2008/6/11 10:00,2008,6,11,10,44
Beijing,PM2.5,2008/6/11 11:00,2008,6,11,11,37
Beijing,PM2.5,2008/6/11 12:00,2008,6,11,12,32
Beijing,PM2.5,2008/6/11 13:00,2008,6,11,13,34
Beijing,PM2.5,2008/6/11 14:00,2008,6,11,14,36
Beijing,PM2.5,2008/6/11 15:00,2008,6,11,15,38
Beijing,PM2.5,2008/6/11 16:00,2008,6,11,16,45
Beijing,PM2.5,2008/6/11 17:00,2008,6,11,17,65
Beijing,PM2.5,2008/6/11 18:00,2008,6,11,18,60
Beijing,PM2.5,2008/6/11 19:00,2008,6,11,19,54
Beijing,PM2.5,2008/6/11 20:00,2008,6,11,20,52
Beijing,PM2.5,2008/6/11 21:00,2008,6,11,21,71
Beijing,PM2.5,2008/6/11 22:00,2008,6,11,22,74
Beijing,PM2.5,2008/6/11 23:00,2008,6,11,23,80
Beijing,PM2.5,2008/6/12 0:00,2008,6,12,0,73
Beijing,PM2.5,2008/6/12 1:00,2008,6,12,1,69
Beijing,PM2.5,2008/6/12 2:00,2008,6,12,2,72
Beijing,PM2.5,2008/6/12 3:00,2008,6,12,3,85
Beijing,PM2.5,2008/6/12 4:00,2008,6,12,4,105
Beijing,PM2.5,2008/6/12 5:00,2008,6,12,5,111
Beijing,PM2.5,2008/6/12 6:00,2008,6,12,6,124
Beijing,PM2.5,2008/6/12 7:00,2008,6,12,7,116
Beijing,PM2.5,2008/6/12 8:00,2008,6,12,8,116
Beijing,PM2.5,2008/6/12 9:00,2008,6,12,9,114
Beijing,PM2.5,2008/6/12 10:00,2008,6,12,10,102
Beijing,PM2.5,2008/6/12 11:00,2008,6,12,11,82
Beijing,PM2.5,2008/6/12 12:00,2008,6,12,12,77
Beijing,PM2.5,2008/6/12 13:00,2008,6,12,13,72
Beijing,PM2.5,2008/6/12 14:00,2008,6,12,14,73
Beijing,PM2.5,2008/6/12 15:00,2008,6,12,15,65
Beijing,PM2.5,2008/6/12 16:00,2008,6,12,16,73
Beijing,PM2.5,2008/6/12 17:00,2008,6,12,17,70
Beijing,PM2.5,2008/6/12 18:00,2008,6,12,18,77
Beijing,PM2.5,2008/6/12 19:00,2008,6,12,19,64
Beijing,PM2.5,2008/6/12 20:00,2008,6,12,20,64
Beijing,PM2.5,2008/6/12 21:00,2008,6,12,21,65
Beijing,PM2.5,2008/6/12 22:00,2008,6,12,22,62
Beijing,PM2.5,2008/6/12 23:00,2008,6,12,23,70
Beijing,PM2.5,2008/6/13 0:00,2008,6,13,0,65
Beijing,PM2.5,2008/6/13 1:00,2008,6,13,1,75
Beijing,PM2.5,2008/6/13 2:00,2008,6,13,2,85
Beijing,PM2.5,2008/6/13 3:00,2008,6,13,3,141
Beijing,PM2.5,2008/6/13 4:00,2008,6,13,4,154
Beijing,PM2.5,2008/6/13 5:00,2008,6,13,5,165
Beijing,PM2.5,2008/6/13 6:00,2008,6,13,6,180
Beijing,PM2.5,2008/6/13 7:00,2008,6,13,7,187
Beijing,PM2.5,2008/6/13 8:00,2008,6,13,8,178
Beijing,PM2.5,2008/6/13 9:00,2008,6,13,9,158
Beijing,PM2.5,2008/6/13 10:00,2008,6,13,10,172
Beijing,PM2.5,2008/6/13 11:00,2008,6,13,11,169
Beijing,PM2.5,2008/6/13 12:00,2008,6,13,12,168
Beijing,PM2.5,2008/6/13 13:00,2008,6,13,13,201
Beijing,PM2.5,2008/6/13 14:00,2008,6,13,14,185
Beijing,PM2.5,2008/6/13 15:00,2008,6,13,15,183
Beijing,PM2.5,2008/6/13 16:00,2008,6,13,16,187
Beijing,PM2.5,2008/6/13 17:00,2008,6,13,17,172
Beijing,PM2.5,2008/6/13 18:00,2008,6,13,18,110
Beijing,PM2.5,2008/6/13 19:00,2008,6,13,19,94
Beijing,PM2.5,2008/6/13 20:00,2008,6,13,20,140
Beijing,PM2.5,2008/6/13 21:00,2008,6,13,21,170
Beijing,PM2.5,2008/6/13 22:00,2008,6,13,22,146
Beijing,PM2.5,2008/6/13 23:00,2008,6,13,23,157
Beijing,PM2.5,2008/6/14 0:00,2008,6,14,0,155
Beijing,PM2.5,2008/6/14 1:00,2008,6,14,1,125
Beijing,PM2.5,2008/6/14 2:00,2008,6,14,2,145
Beijing,PM2.5,2008/6/14 3:00,2008,6,14,3,156
Beijing,PM2.5,2008/6/14 4:00,2008,6,14,4,137
